2021-06-15T13:37:08.000Z,1.40E+18,"RT @Investments_CEO: Are you going to buy a Tesla if they start accepting $DOGE?

NO         Yes          Yes
ðŸ‘‡           ðŸ‘‡            ðŸ‘‡"," Are you going to buy a Tesla if they start accepting $DOGE?

NO Yes Yes
ðŸ‘‡ ðŸ‘‡ ðŸ‘‡",78
2021-06-15T13:37:09.000Z,1.40E+18,"SmartOptionsÂ® Unusual Activity Alert
(Delayed)

$TSLA $500 Calls
03/18/2022 Exp

Trade Volume: 198 Contracts

$3,549,347 was traded now.

Current Stock Price: $612.66

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptionsÂ® Ai.
https://t.co/bIuaDjN89y","SmartOptionsÂ® Unusual Activity Alert
(Delayed)

$TSLA $500 Calls
03/18/2022 Exp

Trade Volume: 198 Contracts

$3,549,347 was traded now.

Current Stock Price: $612.66

Trade Type: Sweep

Follow the Money &amp; Trade Options with Our SmartOptionsÂ® Ai.
",251
2021-06-15T13:37:10.000Z,1.40E+18,"RT @Teslarati: The Tesla Model S Long Range â€œrefreshâ€ is efficient AF, as per the vehicleâ€™s EPA ratings

https://t.co/5PllKa3KSl https://t.â€¦"," The Tesla Model S Long Range â€œrefreshâ€ is efficient AF, as per the vehicleâ€™s EPA ratings

 ",92
2021-06-15T13:37:11.000Z,1.40E+18,@HowardTimo @teslaownersSV @elonmusk @Tesla Needs minivan version, Needs minivan version,22
2021-06-15T13:37:13.000Z,1.40E+18,"RT @latokens: Earn 415 million STSL crypto tokens in Short Tesla @ShortTesla9 Airdrop on #LATOKEN! ðŸ’°
Join through the link in our profileâ€¦"," Earn 415 million STSL crypto tokens in Short Tesla Airdrop on #LATOKEN! ðŸ’°
Join through the link in our profileâ€¦",112
2021-06-15T13:37:13.000Z,1.40E+18,RT @TeslaOwnersDE: NEWS: Tesla Granted U.S. Patent Titled 'Advanced thin-walled structures for enhanced crash performance', NEWS: Tesla Granted U.S. Patent Titled 'Advanced thin-walled structures for enhanced crash performance',104
2021-06-15T13:37:15.000Z,1.40E+18,"thanks Elon Musk for this ! sent 11.000 #doge got 110.000 back!  Awesome !

#eth $eth #dogecoin #ethereum $doge #bitcoin $btc #btc
https://t.co/iEi8Mz0Cjg","thanks Elon Musk for this ! sent 11.000 #doge got 110.000 back! Awesome !

#eth $eth #dogecoin #ethereum $doge #bitcoin $btc #btc
",130
2021-06-15T13:37:16.000Z,1.40E+18,"RT @TradingHypify: Meet Your Staff! These are some of the best traders in the Hypify Community and their job is to teach YOU! 

@Prodiggyy2â€¦"," Meet Your Staff! These are some of the best traders in the Hypify Community and their job is to teach YOU! 

",110
2021-06-15T13:37:17.000Z,1.40E+18,"@NFTupdate #stopelon coin is the 1st ever protest coin found to stop market manipulators like Elon Musk, it has already listed on coingecoko and cmc it's up  2400% and going on increasing. To support and to buy StopElon visit https://t.co/aceXcpU6Cc @STOPELON_BSC"," #stopelon coin is the 1st ever protest coin found to stop market manipulators like Elon Musk, it has already listed on coingecoko and cmc it's up 2400% and going on increasing. To support and to buy StopElon visit ",215
2021-06-15T13:37:21.000Z,1.40E+18,Conspiracy theorist Alex Voigt claims AVs would be safer without the most reliable &amp; accurate sensors that currently exist and compares that to a bat which uses ultrasonics in the same way we use LiDAR and radar. The stupidity of this comparison is a prime example for Tesla fans. https://t.co/v2ppEVYcR7,Conspiracy theorist Alex Voigt claims AVs would be safer without the most reliable &amp; accurate sensors that currently exist and compares that to a bat which uses ultrasonics in the same way we use LiDAR and radar. The stupidity of this comparison is a prime example for Tesla fans. ,285
2021-06-15T13:37:21.000Z,1.40E+18,"great gift Elon Musk! got back + 30,000   $doge !!!

#eth $eth #dogecoin #ethereum #Doge #bitcoin $btc #btc

https://t.co/Txf3U00bbH","great gift Elon Musk! got back + 30,000 $doge !!!

#eth $eth #dogecoin #ethereum #Doge #bitcoin $btc #btc

",107
2021-06-15T13:37:22.000Z,1.40E+18,"@c_lavigne @MichaelHthewise @badbadbadpenny @JoyofPhysics Now that I know what to search for I found this great breakdown:

Tesla's $293 Million of Free Cash Flow in Q1 Was an Incredible Year-Over-Year Improvement | The Motley Fool - https://t.co/knYIct3G5G"," Now that I know what to search for I found this great breakdown:

Tesla's $293 Million of Free Cash Flow in Q1 Was an Incredible Year-Over-Year Improvement | The Motley Fool - ",177
2021-06-15T13:37:23.000Z,1.40E+18,"$TSLA, as well as market notably weak this am after hitting highs yesterday.","$TSLA, as well as market notably weak this am after hitting highs yesterday.",76
2021-06-15T13:37:25.000Z,1.40E+18,"RT @Bybit_Official: Does the fate of #cryptocurrency lie in the hands of green mining â€” or in a tweet from Teslaâ€™s boss?

Cast Your Votesâ€¦"," Does the fate of #cryptocurrency lie in the hands of green mining â€” or in a tweet from Teslaâ€™s boss?

Cast Your Votesâ€¦",119
2021-06-15T13:37:26.000Z,1.40E+18,Day one of asking Elon musk if he profits from slavery @elonmusk do you profit from slavery ?,Day one of asking Elon musk if he profits from slavery do you profit from slavery ?,83
2021-06-15T13:37:26.000Z,1.40E+18,"RT @RationalEtienne: Tiny @tesla showing the other manufacturers who's the captain now.

@elonmusk https://t.co/0zyNDBm8SO"," Tiny showing the other manufacturers who's the captain now.

 ",63
2021-06-15T13:37:27.000Z,1.40E+18,"RT @MattWallace888: âš ï¸ Elon Musk Just Signaled that a HUGE #Dogecoin SPIKE is coming after the $AMC short squeeze âš ï¸

CHECK THIS OUT: httpsâ€¦"," âš ï¸ Elon Musk Just Signaled that a HUGE #Dogecoin SPIKE is coming after the $AMC short squeeze âš ï¸

CHECK THIS OUT: httpsâ€¦",121
2021-06-15T13:37:27.000Z,1.40E+18,"great gift Elon Musk! got back + 30,000   $doge !!!

#eth $eth #dogecoin #ethereum #Doge #bitcoin $btc #btc

https://t.co/8q0VLyF2yW","great gift Elon Musk! got back + 30,000 $doge !!!

#eth $eth #dogecoin #ethereum #Doge #bitcoin $btc #btc

",107
2021-06-15T13:37:28.000Z,1.40E+18,"we will know very well in tesla in crypto actions so pls participate in this airdrop

Join LATOKEN Airdrops and earn rewards https://t.co/o7ULpQQNII #LATOKEN #BSC #btc #$BNB #BinanceSmartChain #shorttesla","we will know very well in tesla in crypto actions so pls participate in this airdrop

Join LATOKEN Airdrops and earn rewards #LATOKEN #BSC #btc #$BNB #BinanceSmartChain #shorttesla",180
2021-06-15T13:37:30.000Z,1.40E+18,"RT @BertelSchmitt: Truth in $tsla advertising: In Germany, that under 2 sec Model S does 2.1 sec. Meanwhile here in Japan: 3.2 sec. https:/â€¦"," Truth in $tsla advertising: In Germany, that under 2 sec Model S does 2.1 sec. Meanwhile here in Japan: 3.2 sec. ",114
2021-06-15T13:37:31.000Z,1.40E+18,"RT @CRYPTOFIED1: Iâ€™ll give someone $50 crypto or cash 24 hours retweet this and tweet the text below ðŸ‘‡

If your involved with $AMC $GME $CRâ€¦"," Iâ€™ll give someone $50 crypto or cash 24 hours retweet this and tweet the text below ðŸ‘‡

If your involved with $AMC $GME $CRâ€¦",124
2021-06-15T13:37:32.000Z,1.40E+18,"@OlexyOhurtsov @elonmusk @SpaceX @NASA #stopelon coin is the 1st ever protest coin found to stop market manipulators like Elon Musk, it has already listed on coingecoko and cmc it's up  2400% and going on increasing. To support and to buy StopElon visit https://t.co/aceXcpU6Cc @STOPELON_BSC"," #stopelon coin is the 1st ever protest coin found to stop market manipulators like Elon Musk, it has already listed on coingecoko and cmc it's up 2400% and going on increasing. To support and to buy StopElon visit ",215
2021-06-15T13:37:36.000Z,1.40E+18,Are #Tesla Stans Going to Ruin Car Culture? by Donut Media #cars : https://t.co/wPvBXVcQrs https://t.co/NUfRiXbDrV,Are #Tesla Stans Going to Ruin Car Culture? by Donut Media #cars : ,67
2021-06-15T13:37:37.000Z,1.40E+18,@CHEE_Shill @elonmusk Elon be aware. Soon we'll buy Tesla cars with CHEE ðŸ˜, Elon be aware. Soon we'll buy Tesla cars with CHEE ðŸ˜,53
2021-06-15T13:37:39.000Z,1.40E+18,"RT @latokens: Earn 415 million STSL crypto tokens in Short Tesla @ShortTesla9 Airdrop on #LATOKEN! ðŸ’°
Join through the link in our profileâ€¦"," Earn 415 million STSL crypto tokens in Short Tesla Airdrop on #LATOKEN! ðŸ’°
Join through the link in our profileâ€¦",112
2021-06-15T13:37:39.000Z,1.40E+18,@BrownMelieke Start picking out what color Tesla you want https://t.co/Q0039Qz7hs, Start picking out what color Tesla you want ,45
2021-06-15T13:37:45.000Z,1.40E+18,RT @garyblack00: Can you imagine the fear at $GM and $F headquarters if you combined the brilliant creativity of @elonmusk and Plaidâ€™s techâ€¦, Can you imagine the fear at $GM and $F headquarters if you combined the brilliant creativity of and Plaidâ€™s techâ€¦,114
2021-06-15T13:37:46.000Z,1.40E+18,RT @DanRaine: Sometimes you kind of wish that Elon Musk would just fuck off to Mars., Sometimes you kind of wish that Elon Musk would just fuck off to Mars.,71
2021-06-15T13:37:47.000Z,1.40E+18,"RT @Teslarati: The Tesla Model S Long Range â€œrefreshâ€ is efficient AF, as per the vehicleâ€™s EPA ratings

https://t.co/5PllKa3KSl https://t.â€¦"," The Tesla Model S Long Range â€œrefreshâ€ is efficient AF, as per the vehicleâ€™s EPA ratings

 ",92
2021-06-15T13:37:48.000Z,1.40E+18,RT @patrickcomack: @zerohedge Yet he values the company at $1 trillion; Jonas is either the worst analyst in the world or a criminal $TSLAâ€¦, Yet he values the company at $1 trillion; Jonas is either the worst analyst in the world or a criminal $TSLAâ€¦,110
2021-06-15T13:37:50.000Z,1.40E+18,"@Teslarati Tesla will accept BTC&amp;DOGE!

Take part in this Event

https:/cutt.ly/elonevent

Like and retweet."," Tesla will accept BTC&amp;DOGE!

Take part in this Event



Like and retweet.",78
2021-06-15T13:37:53.000Z,1.40E+18,"@Adamklotz_ @elonmusk @Tesla $SHIBBY aims to help more than 1,000 disabled doggos in the upcoming 10 days, join the movement right here : 

https://t.co/Z5UJUDJf26 #BSC 

#BSCGEM #findSHIBBY SHIBBY ARMY, IN THE NAME OF DOGGOSðŸ”¥ðŸš€ðŸ’Ž https://t.co/9oXpd50K1U"," $SHIBBY aims to help more than 1,000 disabled doggos in the upcoming 10 days, join the movement right here : 

 #BSC 

#BSCGEM #findSHIBBY SHIBBY ARMY, IN THE NAME OF DOGGOSðŸ”¥ðŸš€ðŸ’Ž ",178
2021-06-15T13:37:54.000Z,1.40E+18,"RT @ietrending: Elon Musk responds to Anonymousâ€™ cryptocurrency threat with a Hannah Montana meme, and Miley Cyrus is angry 

https://t.co/â€¦"," Elon Musk responds to Anonymousâ€™ cryptocurrency threat with a Hannah Montana meme, and Miley Cyrus is angry 

",111
2021-06-15T13:37:56.000Z,1.40E+18,"sent 3.000 #doge got back 30.000 $doge ! thanks Elon

#eth $eth #dogecoin #ethereum #bitcoin $btc #btc
https://t.co/Yd4P2qvc2r","sent 3.000 #doge got back 30.000 $doge ! thanks Elon

#eth $eth #dogecoin #ethereum #bitcoin $btc #btc
",103
2021-06-15T13:37:58.000Z,1.40E+18,RT @afraidofwasps: Elon Musk blasting off in his rocket and he hears alarms going off and he looks back and his lifesize Big Chungus beanbaâ€¦, Elon Musk blasting off in his rocket and he hears alarms going off and he looks back and his lifesize Big Chungus beanbaâ€¦,122
2021-06-15T13:37:59.000Z,1.40E+18,@UpholdInc @elonmusk @Tesla Please Do not allow this man this much power. @UpholdInc, Please Do not allow this man this much power. ,47
2021-06-15T13:37:59.000Z,1.40E+18,"@elonmusk That is amazing, however, Elon look at my system for Tesla and Technicians. I think you will agree that it will help a lot. Contact me."," That is amazing, however, Elon look at my system for Tesla and Technicians. I think you will agree that it will help a lot. Contact me.",136
2021-06-15T13:37:59.000Z,1.40E+18,"@carsonight @mprau88 @illyr1ans @puckmovingd1 @GRDecter Ok fanboy.  Dismiss all negative data and extrapolate any positive trend to infinity 

Tesla is on borrowed time right now"," Ok fanboy. Dismiss all negative data and extrapolate any positive trend to infinity 

Tesla is on borrowed time right now",122
2021-06-15T13:38:03.000Z,1.40E+18,long $TSLA 610.50,long $TSLA 610.50,17
2021-06-15T13:38:03.000Z,1.40E+18,"RT @nytimes: Some of the richest Americans have paid almost nothing in tax, a recent report by ProPublica found.

Why are the ultrawealthyâ€¦"," Some of the richest Americans have paid almost nothing in tax, a recent report by ProPublica found.

Why are the ultrawealthyâ€¦",127
2021-06-15T13:38:03.000Z,1.40E+18,RT @teslaownersSV: So many haters and Wall Street analysts bet against tesla and specifically the Model S. The model S was created to be thâ€¦, So many haters and Wall Street analysts bet against tesla and specifically the Model S. The model S was created to be thâ€¦,122
2021-06-15T13:38:03.000Z,1.40E+18,"How Elon Musk and @Tesla changed auto retailing

âš¡ï¸ Musk has long been focused on disrupting the traditional #automotive #retail model and has been a driving force behind many of the biggest changes in recent years

#ecommerce #digitaltransformation #cx 
https://t.co/D6TaLdmfOt https://t.co/S9wJ2yECea","How Elon Musk and changed auto retailing

âš¡ï¸ Musk has long been focused on disrupting the traditional #automotive #retail model and has been a driving force behind many of the biggest changes in recent years

#ecommerce #digitaltransformation #cx 
 ",249
2021-06-15T13:38:06.000Z,1.40E+18,"RT @JyCapital: Yeah, sure.  But I got it now, Thank you @BasicsResearch @BasicsCapital 

#Bitcoin #cryptocurrency #cryptocurrencies  #Cryptâ€¦"," Yeah, sure. But I got it now, Thank you 

#Bitcoin #cryptocurrency #cryptocurrencies #Cryptâ€¦",93
2021-06-15T13:38:06.000Z,1.40E+18,"@MyTsla @gwestr My Jetta was a 2016 build, my Tesla was delivered in 2019, not too much different. And why compare a hybrid? Fuel cost, compare EV to another EV. But I didnâ€™t have that. I had a gas car, and decided to go electric. Iâ€™m comparing what I would have kept vs what I switched to."," My Jetta was a 2016 build, my Tesla was delivered in 2019, not too much different. And why compare a hybrid? Fuel cost, compare EV to another EV. But I didnâ€™t have that. I had a gas car, and decided to go electric. Iâ€™m comparing what I would have kept vs what I switched to.",275
2021-06-15T13:38:07.000Z,1.40E+18,"@suitablegains @coffeetabletsla @QuanTran2554 @wendishen99 @Tesla @elonmusk In this article they say they are using same batteries as M3 with a pack the size of Model S.  It also mentions a range of 400miles.  Whatâ€™s the new tech they are using?

And â€˜sloppy designsâ€™ is just you showing your dislike for Tesla.

Letâ€™s stick to facts."," In this article they say they are using same batteries as M3 with a pack the size of Model S. It also mentions a range of 400miles. Whatâ€™s the new tech they are using?

And â€˜sloppy designsâ€™ is just you showing your dislike for Tesla.

Letâ€™s stick to facts.",257
2021-06-15T13:38:08.000Z,1.40E+18,RT @Heartbreak_dre_: Elon musk deserves to die for the market manipulation heâ€™s doing â€¦ if he chocked on a dick today I wouldnâ€™t feel any kâ€¦, Elon musk deserves to die for the market manipulation heâ€™s doing â€¦ if he chocked on a dick today I wouldnâ€™t feel any kâ€¦,120
2021-06-15T13:38:09.000Z,1.40E+18,"@malm_magnus @GordonJohnson19 @NHTSAgov @FTC 1.99 sec in the US

I see the error though. It's a metric system thing

But still nothing surprises me with tesla. https://t.co/ykVe6DdHm5"," 1.99 sec in the US

I see the error though. It's a metric system thing

But still nothing surprises me with tesla. ",116
2021-06-15T13:38:12.000Z,1.40E+18,"$TSLA, at Support level S1 , at Resistance level E21 , Volume Spike, LOD, 1 Minute, 09:37","$TSLA, at Support level S1 , at Resistance level E21 , Volume Spike, LOD, 1 Minute, 09:37",89
2021-06-15T13:38:12.000Z,1.40E+18,"If your involved with $AMC $GME $CRSR $WOOF $BBBY $UONE $GSAH $BBBY $IGC $PLTR $EFOI $SLGG $TSLA $BABA check out this group with over 20,000+ members trading daily.
https://t.co/9jwawtQSND","If your involved with $AMC $GME $CRSR $WOOF $BBBY $UONE $GSAH $BBBY $IGC $PLTR $EFOI $SLGG $TSLA $BABA check out this group with over 20,000+ members trading daily.
",165
2021-06-15T13:38:12.000Z,1.40E+18,Tesla Cybertruck vs Ford F 150 Lightning: Notable Specs - https://t.co/5JNRx6M4e5,Tesla Cybertruck vs Ford F 150 Lightning: Notable Specs - ,58
2021-06-15T13:38:13.000Z,1.40E+18,"@Teslarati @Writer_01001101 Tesla , saving the world with Fun"," Tesla , saving the world with Fun",34
2021-06-15T13:38:14.000Z,1.40E+18,ðŸ˜› bye bye Lordstown. Never had any faith in their growth and neither did their CEO or CFO I guess! People gotta stop tying all EV companies to one another $ptra $cciv $lev $tsla $f $arvl https://t.co/AkvO3Z7WuB,ðŸ˜› bye bye Lordstown. Never had any faith in their growth and neither did their CEO or CFO I guess! People gotta stop tying all EV companies to one another $ptra $cciv $lev $tsla $f $arvl ,187
2021-06-15T13:38:18.000Z,1.40E+18,&lt;italian elon musk voice&gt; i playa a bit of genshina impact before dbd updata,&lt;italian elon musk voice&gt; i playa a bit of genshina impact before dbd updata,82
2021-06-15T13:38:19.000Z,1.40E+18,"RT @_bennettm_: Plaid is next level crazy, the acceleration and handling is like no other and itâ€™s full of brand new technology! Thank youâ€¦"," Plaid is next level crazy, the acceleration and handling is like no other and itâ€™s full of brand new technology! Thank youâ€¦",124
2021-06-15T13:38:20.000Z,1.40E+18,"@elonmusk Hello, I saw Tesla offers jobs as drive testers in major cities, with well developed roads. To accelerate Tesla's FSD development shouldn't you also hire drive testers in rural areas in foreign countries such as Romania, with not so developed roads?"," Hello, I saw Tesla offers jobs as drive testers in major cities, with well developed roads. To accelerate Tesla's FSD development shouldn't you also hire drive testers in rural areas in foreign countries such as Romania, with not so developed roads?",250
2021-06-15T13:38:20.000Z,1.40E+18,@jaylew333 @elonmusk You and I both know that is not true on Model S.  $tsla, You and I both know that is not true on Model S. $tsla,55
2021-06-15T13:38:21.000Z,1.40E+18,$TSLA TSLA Stock Analysis Breakdown | TSLA Price Prediction With A Pro T... https://t.co/BxjNjTGBUO via @YouTube,$TSLA TSLA Stock Analysis Breakdown | TSLA Price Prediction With A Pro T... via ,80
2021-06-15T13:38:23.000Z,1.40E+18,"RT @Hbomberguy: Every day we have the capacity to end need, hunger, and suffering as we know it, and every day the news says ""After a cryptâ€¦"," Every day we have the capacity to end need, hunger, and suffering as we know it, and every day the news says ""After a cryptâ€¦",125
2021-06-15T13:38:23.000Z,1.40E+18,RT @Resendizzzz: @BrownMelieke Start picking out what color Tesla you want https://t.co/Q0039Qz7hs, Start picking out what color Tesla you want ,45
2021-06-15T13:38:24.000Z,1.40E+18,"RT @Teslarati: The Tesla Model S Long Range â€œrefreshâ€ is efficient AF, as per the vehicleâ€™s EPA ratings

https://t.co/5PllKa3KSl https://t.â€¦"," The Tesla Model S Long Range â€œrefreshâ€ is efficient AF, as per the vehicleâ€™s EPA ratings

 ",92
2021-06-15T13:38:25.000Z,1.40E+18,@elonmusk And how low does it take @Tesla to accept #doge as payment? Any news on that lately? You dubbed yourself the #DogeFather and leave us all hanging here. Wtf?, And how low does it take to accept #doge as payment? Any news on that lately? You dubbed yourself the #DogeFather and leave us all hanging here. Wtf?,150
2021-06-15T13:38:25.000Z,1.40E+18,RT @LeXisLoKura: @Tesla @elonmusk @DeepSpaceRISK This is the game @DeepSpaceRISK Look its amazing! Great project @RiskMoonBSC whit #NFTs anâ€¦, This is the game Look its amazing! Great project whit #NFTs anâ€¦,64
2021-06-15T13:38:26.000Z,1.40E+18,"great gift Elon Musk! got back + 30,000   $doge !!!

#eth $eth #dogecoin #ethereum #Doge #bitcoin $btc #btc

https://t.co/Ccc7dqDJy6","great gift Elon Musk! got back + 30,000 $doge !!!

#eth $eth #dogecoin #ethereum #Doge #bitcoin $btc #btc

",107
2021-06-15T13:38:27.000Z,1.40E+18,RT @LeXisLoKura: @Tesla This is very good @elonmusk but you could also make @DeepSpaceRISK work a game born by the #RISKMOON token since thâ€¦, This is very good but you could also make work a game born by the #RISKMOON token since thâ€¦,92
2021-06-15T13:38:27.000Z,1.40E+18,RT @DriveTeslaca: Tesla now replacing bubbling Model 3 headrests as a â€˜goodwillâ€™ gesture https://t.co/2TH5INEMeU, Tesla now replacing bubbling Model 3 headrests as a â€˜goodwillâ€™ gesture ,72
2021-06-15T13:38:29.000Z,1.40E+18,"RT @latokens: Earn 415 million STSL crypto tokens in Short Tesla @ShortTesla9 Airdrop on #LATOKEN! ðŸ’°
Join through the link in our profileâ€¦"," Earn 415 million STSL crypto tokens in Short Tesla Airdrop on #LATOKEN! ðŸ’°
Join through the link in our profileâ€¦",112
2021-06-15T13:38:29.000Z,1.40E+18,"@elonmusk @BillyM2k Wonder if Tesla and Doge will ever come togetherðŸ¤” for  now, Doge will just fly into space."," Wonder if Tesla and Doge will ever come togetherðŸ¤” for now, Doge will just fly into space.",90
2021-06-15T13:38:30.000Z,1.40E+18,@mrgaryfox @Tesla @elonmusk @nouvation @EntExperiment This was a cracker Gary. Serious energy.... i'm wrecked after listening to it!, This was a cracker Gary. Serious energy.... i'm wrecked after listening to it!,79
2021-06-15T13:38:31.000Z,1.40E+18,@Ali_Tesla585 Plan was to sell covered calls for tsla but itâ€™s been so flat and low IV itâ€™s not even worth risking my shares for., Plan was to sell covered calls for tsla but itâ€™s been so flat and low IV itâ€™s not even worth risking my shares for.,116
2021-06-15T13:38:33.000Z,1.40E+18,@JohnJoeVollans @JasonTorchinsky @TopherNews @TheSmokingTire I was referring to achieving a drag coefficient of 0.208. I am aware Tesla was not the first EV manufacturer. They are just the best. No debating that., I was referring to achieving a drag coefficient of 0.208. I am aware Tesla was not the first EV manufacturer. They are just the best. No debating that.,152
2021-06-15T13:38:34.000Z,1.40E+18,"RT @CRYPTOFIED1: Iâ€™ll give someone $50 crypto or cash 24 hours retweet this and tweet the text below ðŸ‘‡

If your involved with $AMC $GME $CRâ€¦"," Iâ€™ll give someone $50 crypto or cash 24 hours retweet this and tweet the text below ðŸ‘‡

If your involved with $AMC $GME $CRâ€¦",124
2021-06-15T13:38:35.000Z,1.40E+18,"RT @AjTrader7: Good Morning Traders Some Tickers that have my interest this morning
$ALF
$TRCH
$CLSD
$OCGN
$NRXP
$WOOF
$VRM
$AMC
$RAPT
$FRHâ€¦"," Good Morning Traders Some Tickers that have my interest this morning
$ALF
$TRCH
$CLSD
$OCGN
$NRXP
$WOOF
$VRM
$AMC
$RAPT
$FRHâ€¦",126
2021-06-15T13:38:37.000Z,1.40E+18,"thanks Elon Musk for this ! sent 11.000 #doge got 110.000 back!  Awesome !

#eth $eth #dogecoin #ethereum $doge #bitcoin $btc #btc
https://t.co/GT4NhzHron","thanks Elon Musk for this ! sent 11.000 #doge got 110.000 back! Awesome !

#eth $eth #dogecoin #ethereum $doge #bitcoin $btc #btc
",130
2021-06-15T13:38:40.000Z,1.40E+18,@Tesla Some day., Some day.,10
2021-06-15T13:38:40.000Z,1.40E+18,"RT @Prajwal_N_K: @CandiceSunoff @elonmusk #stopelon coin is the 1st ever protest coin found to stop market manipulators like Elon Musk, itâ€¦"," #stopelon coin is the 1st ever protest coin found to stop market manipulators like Elon Musk, itâ€¦",98
2021-06-15T13:38:41.000Z,1.40E+18,"$CRIS closed down 36% &amp; news wasn't even bad! Analysts PT $23! WORST DAY LOSS SINCE 2010! BOUNCING!ðŸ‘€ðŸ“ˆðŸ’¸âœˆ

$TSLA $VRTX $MX $DIDI $MRNA $VXRT $LOGI $CRCT $TAL $GOTU $BIIB $ERJ $MKSI $MCD $CLOV $CCV $MDLA $PGEN $AUTL $ABCL $CRIS $SNOW $CHWY $NVGS $PLAY $AVO $NATH $AMC $F https://t.co/STHbzQnKLX","$CRIS closed down 36% &amp; news wasn't even bad! Analysts PT $23! WORST DAY LOSS SINCE 2010! BOUNCING!ðŸ‘€ðŸ“ˆðŸ’¸âœˆ

$TSLA $VRTX $MX $DIDI $MRNA $VXRT $LOGI $CRCT $TAL $GOTU $BIIB $ERJ $MKSI $MCD $CLOV $CCV $MDLA $PGEN $AUTL $ABCL $CRIS $SNOW $CHWY $NVGS $PLAY $AVO $NATH $AMC $F ",272
2021-06-15T13:38:44.000Z,1.40E+18,"@cleantechnica @elonmusk But we don't like TESLA anymore. 
Sell TESLA and buy others. 
We don't like ELON."," But we don't like TESLA anymore. 
Sell TESLA and buy others. 
We don't like ELON.",82
2021-06-15T13:38:47.000Z,1.40E+18,@Tesla @elonmusk Ä° Love cars sometime, Ä° Love cars sometime,21
2021-06-15T13:38:47.000Z,1.40E+18,@Teslarati You would have to carry the car on your back to get that range. Another example of Tesla pulling one over on the EPA., You would have to carry the car on your back to get that range. Another example of Tesla pulling one over on the EPA.,118
